epoch 0, processed 0 samples, lr  0.0000010000 
Epoch: [0][0/1612]	Data time 9.691(9.691)	Batch time 10.047(10.047)	Loss 3.6166(3.6166)	
Epoch: [12][800/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.4626(0.3488)	
Epoch: [12][840/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4865(0.3494)	
Epoch: [12][880/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2531(0.3466)	
Epoch: [12][920/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2760(0.3461)	
Epoch: [12][960/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2338(0.3456)	
Epoch: [12][1000/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3444(0.3442)	
Epoch: [12][1040/1612]	Data time 0.021(0.017)	Batch time 0.662(0.664)	Loss 0.3279(0.3428)	
Epoch: [12][1080/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2989(0.3437)	
Epoch: [12][1120/1612]	Data time 0.020(0.017)	Batch time 0.666(0.664)	Loss 0.2764(0.3456)	
Epoch: [12][1160/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.3013(0.3451)	
Epoch: [12][1200/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.4634(0.3436)	
Epoch: [12][1240/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1323(0.3439)	
Epoch: [12][1280/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2185(0.3441)	
Epoch: [12][1320/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4283(0.3434)	
Epoch: [12][1360/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3477(0.3441)	
Epoch: [12][1400/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.2551(0.3439)	
Epoch: [12][1440/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3204(0.3437)	
Epoch: [12][1480/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.3344(0.3436)	
Epoch: [12][1520/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.3310(0.3438)	
Epoch: [12][1560/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.1734(0.3430)	
Epoch: [12][1600/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.4208(0.3417)	
Epoch: [12][0/420]	Data time 0.018(0.018)	Batch time 0.656(0.656)	Loss 0.7796(0.7796)	
Epoch: [12][40/420]	Data time 0.020(0.019)	Batch time 0.313(0.321)	Loss 0.3150(0.5858)	
Epoch: [12][80/420]	Data time 0.015(0.019)	Batch time 0.309(0.316)	Loss 0.9008(0.5990)	
Epoch: [12][120/420]	Data time 0.015(0.019)	Batch time 0.308(0.315)	Loss 0.5637(0.5935)	
Epoch: [12][160/420]	Data time 0.021(0.019)	Batch time 0.313(0.314)	Loss 1.3293(0.5952)	
Epoch: [12][200/420]	Data time 0.020(0.019)	Batch time 0.313(0.314)	Loss 0.9103(0.6007)	
Epoch: [12][240/420]	Data time 0.020(0.019)	Batch time 0.313(0.314)	Loss 0.6100(0.5967)	
Epoch: [12][280/420]	Data time 0.015(0.019)	Batch time 0.308(0.313)	Loss 0.3632(0.6135)	
Epoch: [12][320/420]	Data time 0.015(0.019)	Batch time 0.309(0.312)	Loss 0.4556(0.6114)	
Epoch: [12][360/420]	Data time 0.015(0.018)	Batch time 0.307(0.312)	Loss 0.4151(0.6202)	
Epoch: [12][400/420]	Data time 0.015(0.018)	Batch time 0.308(0.311)	Loss 0.5673(0.6165)	
epoch 13, processed 20956 samples, lr  0.0000010000 
Epoch: [13][0/1612]	Data time 0.023(0.023)	Batch time 0.324(0.324)	Loss 0.1561(0.1561)	
Epoch: [13][40/1612]	Data time 0.015(0.017)	Batch time 0.666(0.656)	Loss 0.2967(0.3562)	
Epoch: [13][80/1612]	Data time 0.015(0.017)	Batch time 0.666(0.660)	Loss 0.3428(0.3328)	
Epoch: [13][120/1612]	Data time 0.021(0.017)	Batch time 0.662(0.661)	Loss 0.2442(0.3212)	
Epoch: [13][160/1612]	Data time 0.015(0.017)	Batch time 0.668(0.662)	Loss 0.6167(0.3229)	
Epoch: [13][200/1612]	Data time 0.015(0.017)	Batch time 0.661(0.663)	Loss 0.2978(0.3278)	
Epoch: [13][240/1612]	Data time 0.026(0.017)	Batch time 0.669(0.663)	Loss 0.2312(0.3286)	
Epoch: [13][280/1612]	Data time 0.022(0.017)	Batch time 0.657(0.663)	Loss 0.2225(0.3243)	
Epoch: [13][320/1612]	Data time 0.021(0.017)	Batch time 0.665(0.663)	Loss 0.2788(0.3221)	
Epoch: [13][360/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.5164(0.3296)	
Epoch: [13][400/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.5511(0.3322)	
Epoch: [13][440/1612]	Data time 0.021(0.017)	Batch time 0.662(0.664)	Loss 0.2164(0.3309)	
Epoch: [13][480/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.2004(0.3302)	
Epoch: [13][520/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.4214(0.3298)	
Epoch: [13][560/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2220(0.3303)	
Epoch: [13][600/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3413(0.3311)	
Epoch: [13][640/1612]	Data time 0.021(0.017)	Batch time 0.663(0.664)	Loss 0.1752(0.3316)	
Epoch: [13][680/1612]	Data time 0.015(0.016)	Batch time 0.667(0.664)	Loss 0.3273(0.3298)	
Epoch: [13][720/1612]	Data time 0.015(0.016)	Batch time 0.664(0.664)	Loss 0.4090(0.3305)	
Epoch: [13][760/1612]	Data time 0.020(0.017)	Batch time 0.676(0.664)	Loss 0.4349(0.3293)	
Epoch: [13][800/1612]	Data time 0.019(0.017)	Batch time 0.666(0.664)	Loss 0.5137(0.3294)	
Epoch: [13][840/1612]	Data time 0.020(0.017)	Batch time 0.663(0.664)	Loss 0.2915(0.3299)	
Epoch: [13][880/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.7575(0.3292)	
Epoch: [13][920/1612]	Data time 0.020(0.017)	Batch time 0.665(0.664)	Loss 0.7446(0.3296)	
Epoch: [13][960/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2885(0.3283)	
Epoch: [13][1000/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1453(0.3284)	
Epoch: [13][1040/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3215(0.3276)	
Epoch: [13][1080/1612]	Data time 0.023(0.017)	Batch time 0.662(0.664)	Loss 0.2587(0.3280)	
Epoch: [13][1120/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.2455(0.3303)	
Epoch: [13][1160/1612]	Data time 0.021(0.017)	Batch time 0.665(0.664)	Loss 0.3540(0.3303)	
Epoch: [13][1200/1612]	Data time 0.016(0.017)	Batch time 0.663(0.664)	Loss 0.3112(0.3298)	
Epoch: [13][1240/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4673(0.3315)	
Epoch: [13][1280/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.4746(0.3317)	
Epoch: [13][1320/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4134(0.3329)	
Epoch: [13][1360/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.0785(0.3323)	
Epoch: [13][1400/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1640(0.3309)	
Epoch: [13][1440/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2636(0.3308)	
Epoch: [13][1480/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3145(0.3315)	
Epoch: [13][1520/1612]	Data time 0.020(0.017)	Batch time 0.668(0.664)	Loss 0.3112(0.3313)	
Epoch: [13][1560/1612]	Data time 0.022(0.017)	Batch time 0.666(0.664)	Loss 0.2685(0.3311)	
Epoch: [13][1600/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.2858(0.3318)	
Epoch: [13][0/420]	Data time 0.015(0.015)	Batch time 0.658(0.658)	Loss 0.2547(0.2547)	
Epoch: [13][40/420]	Data time 0.015(0.016)	Batch time 0.309(0.317)	Loss 0.4165(0.5879)	
Epoch: [13][80/420]	Data time 0.015(0.016)	Batch time 0.307(0.313)	Loss 0.2536(0.5773)	
Epoch: [13][120/420]	Data time 0.015(0.016)	Batch time 0.308(0.312)	Loss 1.1975(0.5688)	
Epoch: [13][160/420]	Data time 0.021(0.017)	Batch time 0.313(0.312)	Loss 0.4031(0.5665)	
Epoch: [13][200/420]	Data time 0.015(0.017)	Batch time 0.309(0.312)	Loss 1.0708(0.5976)	
Epoch: [13][240/420]	Data time 0.020(0.018)	Batch time 0.314(0.312)	Loss 0.4956(0.5800)	
Epoch: [13][280/420]	Data time 0.020(0.018)	Batch time 0.313(0.312)	Loss 0.4333(0.5886)	
Epoch: [13][320/420]	Data time 0.015(0.018)	Batch time 0.308(0.312)	Loss 0.7729(0.5807)	
Epoch: [13][360/420]	Data time 0.020(0.018)	Batch time 0.311(0.312)	Loss 0.5555(0.5767)	
Epoch: [13][400/420]	Data time 0.015(0.018)	Batch time 0.310(0.312)	Loss 0.4532(0.5854)	
epoch 14, processed 22568 samples, lr  0.0000010000 
Epoch: [14][0/1612]	Data time 0.020(0.020)	Batch time 0.320(0.320)	Loss 0.7887(0.7887)	
Epoch: [14][40/1612]	Data time 0.015(0.018)	Batch time 0.662(0.655)	Loss 0.3479(0.3109)	
Epoch: [14][80/1612]	Data time 0.015(0.017)	Batch time 0.662(0.660)	Loss 0.3836(0.3394)	
Epoch: [14][120/1612]	Data time 0.015(0.017)	Batch time 0.668(0.661)	Loss 0.3031(0.3280)	
Epoch: [14][160/1612]	Data time 0.021(0.017)	Batch time 0.664(0.662)	Loss 0.3111(0.3181)	
Epoch: [14][200/1612]	Data time 0.022(0.017)	Batch time 0.662(0.663)	Loss 0.2493(0.3188)	
Epoch: [14][240/1612]	Data time 0.016(0.017)	Batch time 0.663(0.663)	Loss 0.2481(0.3351)	
Epoch: [14][280/1612]	Data time 0.015(0.017)	Batch time 0.663(0.663)	Loss 0.1535(0.3358)	
Epoch: [14][320/1612]	Data time 0.015(0.017)	Batch time 0.666(0.663)	Loss 0.1591(0.3346)	
Epoch: [14][360/1612]	Data time 0.015(0.016)	Batch time 0.666(0.663)	Loss 0.2543(0.3343)	
Epoch: [14][400/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.3227(0.3316)	
Epoch: [14][440/1612]	Data time 0.015(0.016)	Batch time 0.663(0.664)	Loss 0.3668(0.3337)	
Epoch: [14][480/1612]	Data time 0.022(0.016)	Batch time 0.666(0.664)	Loss 0.4856(0.3360)	
Epoch: [14][520/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.3871(0.3314)	
Epoch: [14][560/1612]	Data time 0.016(0.016)	Batch time 0.663(0.664)	Loss 0.2829(0.3303)	
Epoch: [14][600/1612]	Data time 0.015(0.016)	Batch time 0.663(0.664)	Loss 0.3892(0.3290)	
Epoch: [14][640/1612]	Data time 0.018(0.016)	Batch time 0.666(0.664)	Loss 0.1169(0.3270)	
Epoch: [14][680/1612]	Data time 0.015(0.016)	Batch time 0.666(0.664)	Loss 0.4054(0.3262)	
Epoch: [14][720/1612]	Data time 0.015(0.016)	Batch time 0.662(0.664)	Loss 0.6629(0.3265)	
Epoch: [14][760/1612]	Data time 0.019(0.016)	Batch time 0.664(0.664)	Loss 0.4281(0.3263)	
Epoch: [14][800/1612]	Data time 0.029(0.017)	Batch time 0.668(0.664)	Loss 0.3821(0.3260)	
Epoch: [14][840/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.1992(0.3267)	
Epoch: [14][880/1612]	Data time 0.021(0.017)	Batch time 0.667(0.664)	Loss 0.1529(0.3279)	
Epoch: [14][920/1612]	Data time 0.020(0.017)	Batch time 0.667(0.664)	Loss 0.1539(0.3275)	
Epoch: [14][960/1612]	Data time 0.016(0.017)	Batch time 0.663(0.664)	Loss 0.2530(0.3263)	
Epoch: [14][1000/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.0872(0.3269)	
Epoch: [14][1040/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.4290(0.3268)	
Epoch: [14][1080/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.3683(0.3263)	
Epoch: [14][1120/1612]	Data time 0.019(0.017)	Batch time 0.663(0.664)	Loss 0.3864(0.3273)	
Epoch: [14][1160/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.2521(0.3277)	
Epoch: [14][1200/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.1759(0.3270)	
Epoch: [14][1240/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.2241(0.3266)	
Epoch: [14][1280/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.5521(0.3266)	
Epoch: [14][1320/1612]	Data time 0.015(0.017)	Batch time 0.661(0.664)	Loss 0.3913(0.3264)	
Epoch: [14][1360/1612]	Data time 0.015(0.017)	Batch time 0.673(0.664)	Loss 0.9209(0.3276)	
Epoch: [14][1400/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.4368(0.3273)	
Epoch: [14][1440/1612]	Data time 0.016(0.017)	Batch time 0.665(0.664)	Loss 0.2701(0.3268)	
Epoch: [14][1480/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3150(0.3256)	
Epoch: [14][1520/1612]	Data time 0.023(0.017)	Batch time 0.663(0.664)	Loss 0.2606(0.3250)	
Epoch: [14][1560/1612]	Data time 0.023(0.017)	Batch time 0.660(0.664)	Loss 0.1755(0.3249)	
Epoch: [14][1600/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.2161(0.3245)	
Epoch: [14][0/420]	Data time 0.015(0.015)	Batch time 0.653(0.653)	Loss 0.6779(0.6779)	
Epoch: [14][40/420]	Data time 0.021(0.016)	Batch time 0.314(0.317)	Loss 0.5722(0.6058)	
Epoch: [14][80/420]	Data time 0.015(0.016)	Batch time 0.308(0.313)	Loss 0.9691(0.5724)	
Epoch: [14][120/420]	Data time 0.015(0.016)	Batch time 0.308(0.312)	Loss 0.7118(0.5683)	
Epoch: [14][160/420]	Data time 0.015(0.016)	Batch time 0.306(0.311)	Loss 0.2803(0.5762)	
Epoch: [14][200/420]	Data time 0.015(0.016)	Batch time 0.308(0.310)	Loss 0.3472(0.5812)	
Epoch: [14][240/420]	Data time 0.015(0.016)	Batch time 0.306(0.310)	Loss 0.9812(0.5791)	
Epoch: [14][280/420]	Data time 0.020(0.016)	Batch time 0.313(0.310)	Loss 0.5452(0.5781)	
Epoch: [14][320/420]	Data time 0.020(0.016)	Batch time 0.313(0.310)	Loss 0.3086(0.5694)	
Epoch: [14][360/420]	Data time 0.020(0.017)	Batch time 0.313(0.310)	Loss 0.8172(0.5757)	
Epoch: [14][400/420]	Data time 0.020(0.017)	Batch time 0.312(0.311)	Loss 0.5669(0.5678)	
epoch 15, processed 24180 samples, lr  0.0000010000 
Epoch: [15][0/1612]	Data time 0.021(0.021)	Batch time 0.324(0.324)	Loss 0.3855(0.3855)	
Epoch: [15][40/1612]	Data time 0.022(0.021)	Batch time 0.663(0.656)	Loss 0.3672(0.3148)	
Epoch: [15][80/1612]	Data time 0.020(0.019)	Batch time 0.664(0.660)	Loss 0.2742(0.3234)	
Epoch: [15][120/1612]	Data time 0.015(0.019)	Batch time 0.667(0.661)	Loss 0.2981(0.3227)	
Epoch: [15][160/1612]	Data time 0.020(0.018)	Batch time 0.662(0.662)	Loss 0.2701(0.3156)	
Epoch: [15][200/1612]	Data time 0.015(0.018)	Batch time 0.666(0.663)	Loss 0.2535(0.3120)	
Epoch: [15][240/1612]	Data time 0.015(0.017)	Batch time 0.665(0.663)	Loss 0.4625(0.3202)	
Epoch: [15][280/1612]	Data time 0.015(0.017)	Batch time 0.662(0.663)	Loss 0.3649(0.3183)	
Epoch: [15][320/1612]	Data time 0.015(0.017)	Batch time 0.667(0.663)	Loss 0.1326(0.3159)	
Epoch: [15][360/1612]	Data time 0.015(0.017)	Batch time 0.663(0.663)	Loss 0.2372(0.3166)	
Epoch: [15][400/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.1796(0.3136)	
Epoch: [15][440/1612]	Data time 0.016(0.017)	Batch time 0.663(0.664)	Loss 0.3732(0.3148)	
Epoch: [15][480/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2159(0.3160)	
Epoch: [15][520/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.3805(0.3161)	
Epoch: [15][560/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2321(0.3169)	
Epoch: [15][600/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.2455(0.3160)	
Epoch: [15][640/1612]	Data time 0.022(0.017)	Batch time 0.661(0.664)	Loss 0.3125(0.3146)	
Epoch: [15][680/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.1308(0.3124)	
Epoch: [15][720/1612]	Data time 0.020(0.017)	Batch time 0.662(0.664)	Loss 0.3125(0.3129)	
Epoch: [15][760/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.2941(0.3131)	
Epoch: [15][800/1612]	Data time 0.018(0.017)	Batch time 0.662(0.664)	Loss 0.3673(0.3134)	
Epoch: [15][840/1612]	Data time 0.020(0.017)	Batch time 0.668(0.664)	Loss 0.3033(0.3150)	
Epoch: [15][880/1612]	Data time 0.020(0.017)	Batch time 0.667(0.664)	Loss 0.7415(0.3145)	
Epoch: [15][920/1612]	Data time 0.020(0.017)	Batch time 0.666(0.664)	Loss 0.3854(0.3167)	
Epoch: [15][960/1612]	Data time 0.016(0.017)	Batch time 0.663(0.664)	Loss 0.3022(0.3157)	
Epoch: [15][1000/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1443(0.3152)	
Epoch: [15][1040/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2721(0.3155)	
Epoch: [15][1080/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.2575(0.3159)	
Epoch: [15][1120/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.0899(0.3147)	
Epoch: [15][1160/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.6721(0.3144)	
Epoch: [15][1200/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.4363(0.3152)	
Epoch: [15][1240/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.1608(0.3145)	
Epoch: [15][1280/1612]	Data time 0.016(0.017)	Batch time 0.664(0.664)	Loss 0.2858(0.3141)	
Epoch: [15][1320/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.3768(0.3141)	
Epoch: [15][1360/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4924(0.3146)	
Epoch: [15][1400/1612]	Data time 0.020(0.017)	Batch time 0.667(0.664)	Loss 0.3163(0.3156)	
Epoch: [15][1440/1612]	Data time 0.021(0.017)	Batch time 0.664(0.664)	Loss 0.2676(0.3161)	
Epoch: [15][1480/1612]	Data time 0.020(0.017)	Batch time 0.660(0.664)	Loss 0.1549(0.3161)	
Epoch: [15][1520/1612]	Data time 0.020(0.017)	Batch time 0.662(0.664)	Loss 0.1257(0.3159)	
Epoch: [15][1560/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3274(0.3160)	
Epoch: [15][1600/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3848(0.3163)	
Epoch: [15][0/420]	Data time 0.016(0.016)	Batch time 0.653(0.653)	Loss 1.0086(1.0086)	
Epoch: [15][40/420]	Data time 0.015(0.016)	Batch time 0.307(0.317)	Loss 1.4110(0.6416)	
Epoch: [15][80/420]	Data time 0.015(0.016)	Batch time 0.308(0.313)	Loss 0.7027(0.6217)	
Epoch: [15][120/420]	Data time 0.015(0.016)	Batch time 0.308(0.311)	Loss 0.4778(0.6024)	
Epoch: [15][160/420]	Data time 0.015(0.015)	Batch time 0.307(0.310)	Loss 0.5891(0.6005)	
Epoch: [15][200/420]	Data time 0.018(0.016)	Batch time 0.311(0.310)	Loss 0.3289(0.5911)	
Epoch: [15][240/420]	Data time 0.015(0.016)	Batch time 0.308(0.310)	Loss 0.4369(0.6027)	
Epoch: [15][280/420]	Data time 0.021(0.016)	Batch time 0.313(0.310)	Loss 1.0903(0.5860)	
Epoch: [15][320/420]	Data time 0.020(0.016)	Batch time 0.313(0.310)	Loss 0.3275(0.5810)	
Epoch: [15][360/420]	Data time 0.020(0.017)	Batch time 0.313(0.310)	Loss 0.3841(0.5874)	
Epoch: [15][400/420]	Data time 0.020(0.017)	Batch time 0.312(0.310)	Loss 0.4371(0.5916)	
epoch 16, processed 25792 samples, lr  0.0000010000 
Epoch: [16][0/1612]	Data time 0.022(0.022)	Batch time 0.333(0.333)	Loss 0.2960(0.2960)	
Epoch: [16][40/1612]	Data time 0.020(0.021)	Batch time 0.666(0.657)	Loss 0.3659(0.3329)	
Epoch: [16][80/1612]	Data time 0.015(0.019)	Batch time 0.663(0.660)	Loss 0.3099(0.3152)	
Epoch: [16][120/1612]	Data time 0.015(0.018)	Batch time 0.665(0.662)	Loss 0.3773(0.3105)	
Epoch: [16][160/1612]	Data time 0.015(0.018)	Batch time 0.662(0.662)	Loss 0.2303(0.3099)	
Epoch: [16][200/1612]	Data time 0.015(0.018)	Batch time 0.665(0.662)	Loss 0.2590(0.3128)	
Epoch: [16][240/1612]	Data time 0.015(0.017)	Batch time 0.663(0.663)	Loss 0.2312(0.3110)	
Epoch: [16][280/1612]	Data time 0.020(0.017)	Batch time 0.662(0.663)	Loss 0.3697(0.3099)	
Epoch: [16][320/1612]	Data time 0.015(0.017)	Batch time 0.666(0.663)	Loss 0.2077(0.3101)	
Epoch: [16][360/1612]	Data time 0.015(0.017)	Batch time 0.667(0.663)	Loss 0.3029(0.3128)	
Epoch: [16][400/1612]	Data time 0.015(0.017)	Batch time 0.663(0.663)	Loss 0.3020(0.3176)	
Epoch: [16][440/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.1146(0.3151)	
Epoch: [16][480/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2316(0.3130)	
Epoch: [16][520/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4563(0.3168)	
Epoch: [16][560/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2416(0.3195)	
Epoch: [16][600/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.5202(0.3200)	
Epoch: [16][640/1612]	Data time 0.027(0.017)	Batch time 0.664(0.664)	Loss 0.1876(0.3210)	
Epoch: [16][680/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2555(0.3206)	
Epoch: [16][720/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3044(0.3200)	
Epoch: [16][760/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2766(0.3185)	
Epoch: [16][800/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2276(0.3172)	
Epoch: [16][840/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.2535(0.3171)	
Epoch: [16][880/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.2421(0.3161)	
Epoch: [16][920/1612]	Data time 0.020(0.017)	Batch time 0.665(0.664)	Loss 0.3216(0.3171)	
Epoch: [16][960/1612]	Data time 0.021(0.017)	Batch time 0.665(0.664)	Loss 0.4564(0.3164)	
Epoch: [16][1000/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.2616(0.3157)	
Epoch: [16][1040/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4051(0.3140)	
Epoch: [16][1080/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.1039(0.3137)	
Epoch: [16][1120/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2645(0.3147)	
Epoch: [16][1160/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3846(0.3134)	
Epoch: [16][1200/1612]	Data time 0.019(0.017)	Batch time 0.664(0.664)	Loss 0.0698(0.3146)	
Epoch: [16][1240/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4230(0.3137)	
Epoch: [16][1280/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.0533(0.3137)	
Epoch: [16][1320/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2158(0.3135)	
Epoch: [16][1360/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.1632(0.3126)	
Epoch: [16][1400/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.0987(0.3135)	
Epoch: [16][1440/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.2979(0.3130)	
Epoch: [16][1480/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.7590(0.3127)	
Epoch: [16][1520/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.2803(0.3125)	
Epoch: [16][1560/1612]	Data time 0.015(0.017)	Batch time 0.669(0.664)	Loss 0.2264(0.3121)	
Epoch: [16][1600/1612]	Data time 0.021(0.017)	Batch time 0.665(0.664)	Loss 0.2885(0.3115)	
Epoch: [16][0/420]	Data time 0.015(0.015)	Batch time 0.655(0.655)	Loss 0.4386(0.4386)	
Epoch: [16][40/420]	Data time 0.023(0.016)	Batch time 0.316(0.317)	Loss 0.6339(0.6694)	
Epoch: [16][80/420]	Data time 0.015(0.015)	Batch time 0.308(0.312)	Loss 1.3506(0.5924)	
Epoch: [16][120/420]	Data time 0.015(0.015)	Batch time 0.306(0.311)	Loss 0.4918(0.5792)	
Epoch: [16][160/420]	Data time 0.015(0.015)	Batch time 0.309(0.310)	Loss 1.2409(0.6006)	
Epoch: [16][200/420]	Data time 0.019(0.015)	Batch time 0.312(0.310)	Loss 0.3040(0.5974)	
Epoch: [16][240/420]	Data time 0.015(0.015)	Batch time 0.307(0.309)	Loss 0.8804(0.5972)	
Epoch: [16][280/420]	Data time 0.015(0.015)	Batch time 0.308(0.309)	Loss 0.5399(0.5818)	
Epoch: [16][320/420]	Data time 0.020(0.016)	Batch time 0.313(0.309)	Loss 0.4384(0.5807)	
Epoch: [16][360/420]	Data time 0.018(0.016)	Batch time 0.311(0.310)	Loss 0.6466(0.5688)	
Epoch: [16][400/420]	Data time 0.019(0.016)	Batch time 0.312(0.310)	Loss 0.6899(0.5619)	
epoch 17, processed 27404 samples, lr  0.0000010000 
Epoch: [17][0/1612]	Data time 0.021(0.021)	Batch time 0.324(0.324)	Loss 0.1486(0.1486)	
